holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,weekday,hour
,290.73,0.0,0.0,40,Clouds,May,Monday,15
,290.28,0.0,0.0,40,Clouds,May,Monday,16
,290.19,0.0,0.0,40,Clouds,May,Monday,17
,289.81,0.0,0.0,75,Clouds,May,Monday,18
,289.34,0.0,0.0,40,Clouds,May,Monday,19
,288.45,0.0,0.0,20,Clouds,May,Monday,20
,286.12,0.0,0.0,20,Clouds,May,Monday,21
,283.87,0.0,0.0,20,Clouds,May,Monday,22
,282.64,0.0,0.0,20,Clouds,May,Monday,23
,282.91,0.0,0.0,20,Clouds,May,Tuesday,0
,282.66,0.0,0.0,1,Clear,May,Tuesday,1
,281.66,0.0,0.0,1,Clear,May,Tuesday,2
,281.58,0.0,0.0,20,Clouds,May,Tuesday,3
,280.97,0.0,0.0,90,Clouds,May,Tuesday,4
,280.12,0.0,0.0,90,Clouds,May,Tuesday,5
,279.19,0.0,0.0,40,Clouds,May,Tuesday,6
,280.36,0.0,0.0,40,Clouds,May,Tuesday,7
,282.73,0.0,0.0,75,Clouds,May,Tuesday,8
,284.72,0.0,0.0,20,Clouds,May,Tuesday,9
,286.16,0.0,0.0,20,Clouds,May,Tuesday,10
,287.0,0.0,0.0,1,Clear,May,Tuesday,11
,288.42,0.0,0.0,20,Clouds,May,Tuesday,12
,289.1,0.0,0.0,20,Clouds,May,Tuesday,13
,289.98,0.0,0.0,20,Clouds,May,Tuesday,14
,290.36,0.0,0.0,20,Clouds,May,Tuesday,15
,290.42,0.0,0.0,20,Clouds,May,Tuesday,16
,290.66,0.0,0.0,20,Clouds,May,Tuesday,17
,290.24,0.0,0.0,20,Clouds,May,Tuesday,18
,289.54,0.0,0.0,20,Haze,May,Tuesday,19
,288.64,0.0,0.0,20,Clouds,May,Tuesday,20
,285.89,0.0,0.0,20,Clouds,May,Tuesday,21
,282.84,0.0,0.0,20,Clouds,May,Tuesday,22
,281.17,0.0,0.0,20,Clouds,May,Tuesday,23
,280.01,0.0,0.0,1,Clear,May,Wednesday,0
,279.16,0.0,0.0,1,Clear,May,Wednesday,1
,278.29,0.0,0.0,1,Clear,May,Wednesday,2
,277.58,0.0,0.0,1,Clear,May,Wednesday,3
,277.01,0.0,0.0,1,Clear,May,Wednesday,4
,276.82,0.0,0.0,1,Clear,May,Wednesday,5
,276.27,0.0,0.0,1,Clear,May,Wednesday,6
,278.16,0.0,0.0,1,Haze,May,Wednesday,7
,283.0,0.0,0.0,1,Clear,May,Wednesday,8
,286.94,0.0,0.0,1,Clear,May,Wednesday,9
,289.34,0.0,0.0,5,Clear,May,Wednesday,10
,290.69,0.0,0.0,1,Clear,May,Wednesday,11
,291.45,0.0,0.0,40,Clouds,May,Wednesday,12
,291.56,0.0,0.0,20,Clouds,May,Wednesday,13
,292.37,0.0,0.0,20,Clouds,May,Wednesday,14
,292.78,0.0,0.0,20,Clouds,May,Wednesday,15
,293.4,0.0,0.0,20,Clouds,May,Wednesday,16
,293.4,0.0,0.0,20,Clouds,May,Wednesday,17
,293.23,0.0,0.0,20,Clouds,May,Wednesday,18
,292.55,0.0,0.0,1,Clear,May,Wednesday,19
,291.23,0.0,0.0,20,Clouds,May,Wednesday,20
,287.7,0.0,0.0,40,Clouds,May,Wednesday,21
,284.77,0.0,0.0,1,Clear,May,Wednesday,22
,283.23,0.0,0.0,75,Clouds,May,Wednesday,23
,281.95,0.0,0.0,1,Clear,May,Thursday,0
,281.47,0.0,0.0,1,Clear,May,Thursday,1
,281.14,0.0,0.0,1,Clear,May,Thursday,2
,280.94,0.0,0.0,1,Clear,May,Thursday,3
,280.69,0.0,0.0,1,Clear,May,Thursday,4
,280.7,0.0,0.0,40,Clouds,May,Thursday,5
,280.53,0.0,0.0,40,Clouds,May,Thursday,6
,282.27,0.0,0.0,20,Clouds,May,Thursday,7
,285.82,0.0,0.0,20,Clouds,May,Thursday,8
,288.32,0.0,0.0,20,Clouds,May,Thursday,9
,291.01,0.0,0.0,20,Clouds,May,Thursday,10
,293.01,0.0,0.0,40,Clouds,May,Thursday,11
,294.44,0.0,0.0,40,Clouds,May,Thursday,12
,294.56,0.0,0.0,40,Clouds,May,Thursday,13
,295.13,0.0,0.0,75,Clouds,May,Thursday,14
,295.44,0.0,0.0,90,Clouds,May,Thursday,15
,295.62,0.0,0.0,75,Clouds,May,Thursday,16
,295.37,0.0,0.0,75,Clouds,May,Thursday,17
,295.55,0.0,0.0,75,Clouds,May,Thursday,18
,294.81,0.0,0.0,75,Clouds,May,Thursday,19
,293.2,0.0,0.0,1,Clear,May,Thursday,20
,291.24,0.0,0.0,40,Clouds,May,Thursday,21
,289.28,0.0,0.0,40,Clouds,May,Thursday,22
,287.95,0.0,0.0,1,Clear,May,Thursday,23
,287.85,0.0,0.0,40,Clouds,May,Friday,0
,287.0,0.0,0.0,20,Clouds,May,Friday,1
,285.55,0.0,0.0,20,Clouds,May,Friday,2
,284.78,0.0,0.0,20,Clouds,May,Friday,3
,283.91,0.0,0.0,20,Clouds,May,Friday,4
,283.33,0.0,0.0,20,Clouds,May,Friday,5
,282.52,0.0,0.0,20,Clouds,May,Friday,6
,284.17,0.0,0.0,20,Clouds,May,Friday,7
,287.85,0.0,0.0,20,Clouds,May,Friday,8
,290.31,0.0,0.0,75,Clouds,May,Friday,9
,292.55,0.0,0.0,75,Clouds,May,Friday,10
,294.56,0.0,0.0,20,Clouds,May,Friday,11
,295.14,0.0,0.0,40,Clouds,May,Friday,12
,295.48,0.0,0.0,75,Clouds,May,Friday,13
,295.46,0.0,0.0,75,Clouds,May,Friday,14
,295.67,0.0,0.0,75,Clouds,May,Friday,15
,295.73,0.0,0.0,75,Clouds,May,Friday,16
,295.69,0.0,0.0,75,Clouds,May,Friday,17
,295.64,0.0,0.0,75,Clouds,May,Friday,18
,295.14,0.0,0.0,75,Clouds,May,Friday,19
,294.04,0.0,0.0,75,Clouds,May,Friday,20
,290.54,0.0,0.0,75,Clouds,May,Friday,21
,287.42,0.0,0.0,1,Clear,May,Friday,22
,286.51,0.0,0.0,68,Clouds,May,Friday,23
,284.86,0.0,0.0,1,Clear,May,Saturday,0
,284.36,0.0,0.0,75,Clouds,May,Saturday,1
,283.33,0.0,0.0,90,Clouds,May,Saturday,2
,282.92,0.3,0.0,75,Rain,May,Saturday,3
,281.64,0.0,0.0,1,Mist,May,Saturday,4
,281.5,0.0,0.0,1,Mist,May,Saturday,5
,281.3,0.0,0.0,1,Mist,May,Saturday,6
,282.72,0.0,0.0,1,Haze,May,Saturday,7
,286.87,0.0,0.0,40,Haze,May,Saturday,8
,290.82,0.0,0.0,1,Clear,May,Saturday,9
,294.01,0.0,0.0,1,Clear,May,Saturday,10
,296.55,0.0,0.0,1,Clear,May,Saturday,11
,297.28,0.0,0.0,20,Clouds,May,Saturday,12
,298.02,0.0,0.0,20,Clouds,May,Saturday,13
,298.67,0.0,0.0,20,Clouds,May,Saturday,14
,298.74,0.0,0.0,1,Clear,May,Saturday,15
,299.12,0.0,0.0,5,Clear,May,Saturday,16
,299.05,0.0,0.0,1,Clear,May,Saturday,17
,298.94,0.0,0.0,1,Haze,May,Saturday,18
,298.66,0.0,0.0,1,Clear,May,Saturday,19
,296.98,0.0,0.0,5,Clear,May,Saturday,20
,291.32,0.0,0.0,1,Clear,May,Saturday,21
,289.1,0.0,0.0,1,Clear,May,Saturday,22
,287.05,0.0,0.0,1,Clear,May,Saturday,23
,285.77,0.0,0.0,1,Clear,May,Sunday,0
,285.39,0.0,0.0,1,Haze,May,Sunday,1
,284.38,0.0,0.0,1,Haze,May,Sunday,2
,284.75,0.0,0.0,1,Haze,May,Sunday,3
,284.21,0.0,0.0,1,Mist,May,Sunday,4
,284.5,0.0,0.0,1,Haze,May,Sunday,5
,283.78,0.0,0.0,1,Haze,May,Sunday,6
,285.41,0.0,0.0,20,Clouds,May,Sunday,7
,289.62,0.0,0.0,20,Clouds,May,Sunday,8
,293.01,0.0,0.0,20,Clouds,May,Sunday,9
,295.82,0.0,0.0,20,Clouds,May,Sunday,10
,297.88,0.0,0.0,20,Clouds,May,Sunday,11
,299.27,0.0,0.0,20,Clouds,May,Sunday,12
,300.07,0.0,0.0,40,Clouds,May,Sunday,13
,301.08,0.0,0.0,75,Clouds,May,Sunday,14
,301.62,0.0,0.0,75,Clouds,May,Sunday,15
,301.66,0.0,0.0,75,Clouds,May,Sunday,16
,301.48,0.0,0.0,75,Clouds,May,Sunday,17
,300.92,0.0,0.0,75,Clouds,May,Sunday,18
,300.09,0.0,0.0,75,Clouds,May,Sunday,19
,298.73,0.0,0.0,75,Clouds,May,Sunday,20
,296.72,0.0,0.0,75,Clouds,May,Sunday,21
,295.52,0.0,0.0,1,Clear,May,Sunday,22
,295.05,0.0,0.0,40,Clouds,May,Sunday,23
,294.57,0.0,0.0,40,Clouds,May,Monday,0
,293.97,0.0,0.0,20,Clouds,May,Monday,1
,293.49,0.0,0.0,20,Clouds,May,Monday,2
,293.17,0.0,0.0,20,Clouds,May,Monday,3
,292.78,0.0,0.0,40,Clouds,May,Monday,4
,292.53,0.0,0.0,75,Clouds,May,Monday,5
,292.85,0.0,0.0,75,Thunderstorm,May,Monday,6
,292.95,0.0,0.0,75,Rain,May,Monday,7
,293.63,0.0,0.0,90,Clouds,May,Monday,8
,294.72,0.0,0.0,90,Clouds,May,Monday,9
,294.54,0.0,0.0,90,Rain,May,Monday,10
,295.25,0.0,0.0,90,Rain,May,Monday,11
,296.87,0.25,0.0,75,Rain,May,Monday,12
,298.96,0.0,0.0,75,Clouds,May,Monday,13
,300.52,0.0,0.0,75,Clouds,May,Monday,14
,299.67,0.0,0.0,90,Clouds,May,Monday,15
,298.35,0.0,0.0,90,Clouds,May,Monday,16
,296.85,0.0,0.0,90,Clouds,May,Monday,17
,296.19,0.0,0.0,90,Thunderstorm,May,Monday,18
,296.19,0.0,0.0,90,Rain,May,Monday,18
,295.29,0.0,0.0,90,Thunderstorm,May,Monday,19
,295.29,0.0,0.0,90,Drizzle,May,Monday,19
,293.29,0.51,0.0,90,Rain,May,Monday,20
,293.29,0.51,0.0,90,Thunderstorm,May,Monday,20
,292.37,0.51,0.0,75,Rain,May,Monday,21
,292.37,0.51,0.0,75,Thunderstorm,May,Monday,21
,292.37,0.51,0.0,75,Drizzle,May,Monday,21
,291.35,0.0,0.0,40,Rain,May,Monday,22
,290.86,0.0,0.0,40,Rain,May,Monday,23
,290.59,0.51,0.0,90,Rain,May,Tuesday,0
,290.8,0.0,0.0,40,Rain,May,Tuesday,1
,290.77,0.0,0.0,90,Rain,May,Tuesday,2
,291.18,0.0,0.0,90,Clouds,May,Tuesday,3
,291.03,0.0,0.0,40,Clouds,May,Tuesday,4
,290.99,0.0,0.0,40,Mist,May,Tuesday,5
,290.99,0.0,0.0,40,Thunderstorm,May,Tuesday,5
,290.58,0.0,0.0,75,Mist,May,Tuesday,6
,290.58,0.0,0.0,75,Thunderstorm,May,Tuesday,6
,290.84,0.0,0.0,40,Mist,May,Tuesday,7
,292.43,0.0,0.0,40,Mist,May,Tuesday,8
,294.56,0.0,0.0,75,Mist,May,Tuesday,10
,294.88,0.0,0.0,75,Mist,May,Tuesday,10
,296.5,0.0,0.0,75,Clouds,May,Tuesday,11
,297.59,0.0,0.0,75,Clouds,May,Tuesday,12
,300.28,0.0,0.0,40,Clouds,May,Tuesday,14
,300.18,0.0,0.0,40,Clouds,May,Tuesday,14
,300.52,0.0,0.0,40,Clouds,May,Tuesday,15
,301.03,0.0,0.0,40,Clouds,May,Tuesday,16
,300.06,0.0,0.0,1,Haze,May,Tuesday,18
,299.88,0.0,0.0,75,Haze,May,Tuesday,18
,299.04,0.0,0.0,75,Haze,May,Tuesday,19
,297.97,0.0,0.0,1,Thunderstorm,May,Tuesday,20
,296.29,0.25,0.0,1,Rain,May,Tuesday,21
,296.29,0.25,0.0,1,Drizzle,May,Tuesday,21
,293.89,0.0,0.0,40,Clouds,May,Tuesday,22
,292.3,0.0,0.0,20,Clouds,May,Tuesday,23
,291.31,0.0,0.0,1,Clear,May,Wednesday,0
,290.84,0.0,0.0,40,Clouds,May,Wednesday,1
,290.45,0.0,0.0,20,Clouds,May,Wednesday,2
,290.18,0.6,0.0,40,Rain,May,Wednesday,3
,289.98,0.0,0.0,40,Clouds,May,Wednesday,4
,290.04,0.0,0.0,75,Clouds,May,Wednesday,5
,290.12,0.0,0.0,75,Clouds,May,Wednesday,6
,290.86,0.0,0.0,90,Clouds,May,Wednesday,7
,292.62,0.0,0.0,90,Clouds,May,Wednesday,8
,292.8,3.3,0.0,90,Rain,May,Wednesday,10
,292.8,3.3,0.0,90,Thunderstorm,May,Wednesday,10
,292.8,3.3,0.0,90,Mist,May,Wednesday,10
,293.58,2.54,0.0,90,Rain,May,Wednesday,10
,292.18,0.51,0.0,75,Rain,May,Wednesday,11
,292.18,0.51,0.0,75,Thunderstorm,May,Wednesday,11
,292.56,0.0,0.0,75,Rain,May,Wednesday,12
,293.98,0.0,0.0,75,Rain,May,Wednesday,14
,293.98,0.0,0.0,75,Thunderstorm,May,Wednesday,14
,294.42,0.0,0.0,90,Rain,May,Wednesday,14
,294.42,0.0,0.0,90,Drizzle,May,Wednesday,14
,294.95,0.6,0.0,90,Rain,May,Wednesday,15
,295.79,0.0,0.0,90,Rain,May,Wednesday,16
,296.46,0.0,0.0,75,Clouds,May,Wednesday,18
,296.5,0.0,0.0,75,Clouds,May,Wednesday,18
,296.37,0.0,0.0,20,Clouds,May,Wednesday,19
,295.45,0.0,0.0,20,Clouds,May,Wednesday,20
,293.62,0.0,0.0,20,Clouds,May,Wednesday,21
,292.99,0.0,0.0,40,Thunderstorm,May,Wednesday,22
,291.69,0.0,0.0,1,Mist,May,Wednesday,23
,291.15,0.0,0.0,20,Mist,May,Thursday,0
,291.03,0.0,0.0,40,Mist,May,Thursday,1
,290.97,1.52,0.0,90,Rain,May,Thursday,2
,290.97,1.52,0.0,90,Thunderstorm,May,Thursday,2
,290.97,1.52,0.0,90,Mist,May,Thursday,2
,290.79,10.92,0.0,90,Rain,May,Thursday,3
,290.79,10.92,0.0,90,Thunderstorm,May,Thursday,3
,290.79,10.92,0.0,90,Mist,May,Thursday,3
,290.14,1.78,0.0,90,Rain,May,Thursday,4
,290.14,1.78,0.0,90,Thunderstorm,May,Thursday,4
,290.14,1.78,0.0,90,Mist,May,Thursday,4
,289.64,0.0,0.0,90,Rain,May,Thursday,5
,289.64,0.0,0.0,90,Mist,May,Thursday,5
,289.28,0.0,0.0,90,Mist,May,Thursday,6
,289.28,0.0,0.0,90,Rain,May,Thursday,6
,289.52,0.0,0.0,90,Clouds,May,Thursday,7
,290.15,0.0,0.0,75,Clouds,May,Thursday,8
,293.71,0.0,0.0,20,Clouds,May,Thursday,10
,294.01,0.0,0.0,20,Clouds,May,Thursday,10
,295.48,0.0,0.0,1,Clear,May,Thursday,11
,297.06,0.0,0.0,1,Clear,May,Thursday,12
,298.66,0.0,0.0,20,Clouds,May,Thursday,14
,298.75,0.0,0.0,20,Clouds,May,Thursday,14
,299.47,0.0,0.0,40,Clouds,May,Thursday,15
,299.45,0.0,0.0,40,Clouds,May,Thursday,16
,299.25,0.0,0.0,1,Clear,May,Thursday,18
,299.02,0.0,0.0,75,Clouds,May,Thursday,18
,298.04,0.0,0.0,90,Clouds,May,Thursday,19
,296.56,0.0,0.0,90,Clouds,May,Thursday,20
,294.27,0.0,0.0,1,Clear,May,Thursday,21
,293.08,0.0,0.0,1,Clear,May,Thursday,22
,292.21,0.0,0.0,90,Clouds,May,Thursday,23
,290.93,0.0,0.0,1,Clear,May,Friday,0
,290.36,0.0,0.0,1,Clear,May,Friday,1
,290.42,0.0,0.0,90,Clouds,May,Friday,2
,290.93,0.3,0.0,90,Rain,May,Friday,3
,291.31,0.51,0.0,90,Rain,May,Friday,4
,291.37,0.0,0.0,90,Rain,May,Friday,5
,291.44,0.0,0.0,90,Rain,May,Friday,6
,291.63,0.0,0.0,75,Rain,May,Friday,7
,291.68,0.0,0.0,90,Rain,May,Friday,8
,291.62,1.02,0.0,90,Rain,May,Friday,10
,291.62,1.02,0.0,90,Drizzle,May,Friday,10
,291.5,1.4,0.0,90,Rain,May,Friday,10
,291.5,1.4,0.0,90,Drizzle,May,Friday,10
,290.73,2.16,0.0,90,Rain,May,Friday,11
,290.73,2.16,0.0,90,Mist,May,Friday,11
,290.82,0.76,0.0,90,Rain,May,Friday,12
,290.82,0.76,0.0,90,Mist,May,Friday,12
,290.82,0.76,0.0,90,Drizzle,May,Friday,12
,290.87,0.89,0.0,90,Rain,May,Friday,14
,290.87,0.89,0.0,90,Mist,May,Friday,14
,290.9,0.89,0.0,90,Rain,May,Friday,14
,290.9,0.89,0.0,90,Mist,May,Friday,14
,290.82,0.64,0.0,90,Rain,May,Friday,15
,290.82,0.64,0.0,90,Mist,May,Friday,15
,290.82,0.64,0.0,90,Drizzle,May,Friday,15
,290.92,0.0,0.0,90,Drizzle,May,Friday,16
,290.92,0.0,0.0,90,Rain,May,Friday,16
,290.92,0.0,0.0,90,Mist,May,Friday,16
,291.24,0.0,0.0,90,Rain,May,Friday,18
,291.24,0.0,0.0,90,Mist,May,Friday,18
,291.24,0.0,0.0,90,Drizzle,May,Friday,18
,291.38,0.0,0.0,90,Drizzle,May,Friday,18
,291.38,0.0,0.0,90,Rain,May,Friday,18
,291.45,0.25,0.0,75,Rain,May,Friday,19
,291.04,0.0,0.0,40,Clouds,May,Friday,20
,290.26,0.0,0.0,75,Clouds,May,Friday,21
,289.96,0.0,0.0,75,Mist,May,Friday,22
,289.65,0.0,0.0,90,Mist,May,Friday,23
,289.46,0.0,0.0,90,Mist,May,Saturday,0
,289.27,0.0,0.0,90,Mist,May,Saturday,1
,289.27,0.0,0.0,90,Rain,May,Saturday,1
,289.19,0.0,0.0,40,Mist,May,Saturday,2
,289.19,0.0,0.0,40,Rain,May,Saturday,2
,288.85,0.0,0.0,40,Mist,May,Saturday,3
,288.85,0.0,0.0,40,Fog,May,Saturday,3
,288.69,0.0,0.0,90,Mist,May,Saturday,4
,288.65,0.0,0.0,90,Mist,May,Saturday,5
,288.65,0.0,0.0,90,Fog,May,Saturday,5
,288.65,0.0,0.0,90,Rain,May,Saturday,5
,288.56,0.0,0.0,90,Mist,May,Saturday,6
,288.56,0.0,0.0,90,Fog,May,Saturday,6
,288.56,0.0,0.0,90,Rain,May,Saturday,6
,288.62,0.0,0.0,90,Mist,May,Saturday,7
,288.62,0.0,0.0,90,Fog,May,Saturday,7
,288.95,0.0,0.0,90,Mist,May,Saturday,8
,289.22,0.0,0.0,90,Mist,May,Saturday,10
,289.3,0.0,0.0,90,Mist,May,Saturday,10
,289.97,0.0,0.0,90,Clouds,May,Saturday,11
,290.76,0.0,0.0,90,Rain,May,Saturday,12
,290.96,0.51,0.0,90,Rain,May,Saturday,14
,290.96,0.51,0.0,90,Mist,May,Saturday,14
,290.93,0.76,0.0,90,Rain,May,Saturday,14
,290.93,0.76,0.0,90,Mist,May,Saturday,14
,291.03,1.27,0.0,75,Rain,May,Saturday,15
,291.03,1.27,0.0,75,Mist,May,Saturday,15
,291.03,1.27,0.0,75,Thunderstorm,May,Saturday,15
,291.03,1.27,0.0,75,Drizzle,May,Saturday,15
,290.83,0.51,0.0,90,Rain,May,Saturday,16
,290.83,0.51,0.0,90,Mist,May,Saturday,16
,290.83,0.51,0.0,90,Thunderstorm,May,Saturday,16
,290.83,0.51,0.0,90,Drizzle,May,Saturday,16
,291.44,0.0,0.0,90,Rain,May,Saturday,18
,291.44,0.0,0.0,90,Mist,May,Saturday,18
,291.47,0.0,0.0,75,Rain,May,Saturday,18
,291.12,0.0,0.0,90,Rain,May,Saturday,19
,291.12,0.0,0.0,90,Mist,May,Saturday,19
,290.77,0.0,0.0,90,Rain,May,Saturday,20
,290.77,0.0,0.0,90,Mist,May,Saturday,20
,290.54,0.0,0.0,90,Clouds,May,Saturday,21
,290.1,0.0,0.0,1,Mist,May,Saturday,22
,290.1,0.0,0.0,1,Rain,May,Saturday,22
,289.79,0.0,0.0,90,Mist,May,Saturday,23
,289.79,0.0,0.0,90,Rain,May,Saturday,23
,289.7,0.0,0.0,90,Mist,May,Sunday,0
,289.69,0.0,0.0,90,Mist,May,Sunday,1
,289.55,0.0,0.0,90,Mist,May,Sunday,2
,289.37,1.2,0.0,75,Rain,May,Sunday,3
,289.37,1.2,0.0,75,Mist,May,Sunday,3
,289.37,1.2,0.0,75,Drizzle,May,Sunday,3
,289.16,0.25,0.0,90,Rain,May,Sunday,4
,289.16,0.25,0.0,90,Mist,May,Sunday,4
,289.35,0.0,0.0,90,Rain,May,Sunday,5
,289.35,0.0,0.0,90,Mist,May,Sunday,5
,289.36,0.0,0.0,75,Mist,May,Sunday,6
,289.36,0.0,0.0,75,Drizzle,May,Sunday,6
,289.36,0.0,0.0,75,Rain,May,Sunday,6
,289.69,0.0,0.0,90,Rain,May,Sunday,7
,290.04,0.0,0.0,90,Rain,May,Sunday,8
,292.16,0.0,0.0,75,Clouds,May,Sunday,10
,292.05,0.0,0.0,75,Clouds,May,Sunday,10
,293.72,0.0,0.0,75,Clouds,May,Sunday,11
,295.01,0.0,0.0,75,Clouds,May,Sunday,12
,296.04,0.0,0.0,40,Rain,May,Sunday,14
,296.61,0.0,0.0,75,Clouds,May,Sunday,14
,296.91,0.0,0.0,75,Clouds,May,Sunday,15
,297.41,0.0,0.0,40,Clouds,May,Sunday,16
,297.85,0.0,0.0,40,Clouds,May,Sunday,17
,297.4,0.0,0.0,40,Clouds,May,Sunday,18
,296.3,0.0,0.0,40,Thunderstorm,May,Sunday,19
,296.3,0.0,0.0,40,Rain,May,Sunday,19
,294.98,0.0,0.0,40,Rain,May,Sunday,20
,292.8,0.0,0.0,20,Clouds,May,Sunday,21
,290.29,0.0,0.0,1,Clear,May,Sunday,22
,289.37,0.0,0.0,1,Mist,May,Sunday,23
Memorial Day,288.38,0.0,0.0,1,Mist,May,Monday,0
,287.57,0.0,0.0,1,Mist,May,Monday,1
,287.57,0.0,0.0,1,Fog,May,Monday,1
,287.03,0.0,0.0,1,Mist,May,Monday,2
,287.03,0.0,0.0,1,Fog,May,Monday,2
,286.21,0.0,0.0,1,Mist,May,Monday,3
,286.21,0.0,0.0,1,Fog,May,Monday,3
,285.51,0.0,0.0,1,Mist,May,Monday,4
,285.51,0.0,0.0,1,Fog,May,Monday,4
,285.91,0.0,0.0,1,Mist,May,Monday,5
,285.91,0.0,0.0,1,Fog,May,Monday,5
,285.59,0.0,0.0,20,Mist,May,Monday,6
,285.59,0.0,0.0,20,Fog,May,Monday,6
,287.66,0.25,0.0,1,Rain,May,Monday,7
,287.66,0.25,0.0,1,Fog,May,Monday,7
,287.66,0.25,0.0,1,Mist,May,Monday,7
,290.2,0.0,0.0,75,Mist,May,Monday,8
,295.46,0.0,0.0,75,Clouds,May,Monday,10
,295.51,0.0,0.0,75,Clouds,May,Monday,10
,297.56,0.0,0.0,75,Clouds,May,Monday,11
,298.85,0.0,0.0,40,Clouds,May,Monday,12
,300.28,0.0,0.0,40,Clouds,May,Monday,14
,300.32,0.0,0.0,40,Clouds,May,Monday,14
,300.87,0.0,0.0,40,Clouds,May,Monday,15
,301.18,0.0,0.0,40,Clouds,May,Monday,16
,300.59,0.0,0.0,1,Clear,May,Monday,18
,300.41,0.0,0.0,1,Clear,May,Monday,18
,299.33,0.0,0.0,75,Clouds,May,Monday,19
,298.22,0.0,0.0,75,Clouds,May,Monday,20
,296.62,0.0,0.0,75,Clouds,May,Monday,21
,295.8,0.0,0.0,75,Clouds,May,Monday,22
,295.16,0.0,0.0,75,Rain,May,Monday,23
,294.75,0.0,0.0,75,Rain,May,Tuesday,0
,294.04,0.0,0.0,75,Clouds,May,Tuesday,1
,293.62,0.0,0.0,75,Thunderstorm,May,Tuesday,2
,292.85,0.0,0.0,75,Rain,May,Tuesday,3
,292.85,0.0,0.0,75,Haze,May,Tuesday,3
,292.19,0.0,0.0,75,Rain,May,Tuesday,4
,291.74,0.0,0.0,75,Rain,May,Tuesday,5
,291.12,0.0,0.0,75,Rain,May,Tuesday,6
,291.42,0.0,0.0,90,Clouds,May,Tuesday,7
,291.46,0.4,0.0,90,Rain,May,Tuesday,8
,291.48,0.0,0.0,90,Drizzle,May,Tuesday,10
,291.48,0.0,0.0,90,Rain,May,Tuesday,10
,291.52,0.0,0.0,90,Drizzle,May,Tuesday,10
,291.52,0.0,0.0,90,Rain,May,Tuesday,10
,292.62,0.0,0.0,90,Rain,May,Tuesday,11
,293.41,0.0,0.0,90,Rain,May,Tuesday,12
,294.05,0.0,0.0,90,Rain,May,Tuesday,14
,293.92,0.0,0.0,90,Rain,May,Tuesday,14
,294.21,0.51,0.0,75,Rain,May,Tuesday,15
,294.4,0.0,0.0,75,Rain,May,Tuesday,16
,294.4,0.0,0.0,75,Drizzle,May,Tuesday,16
,294.94,0.0,0.0,40,Clouds,May,Tuesday,18
,294.98,0.0,0.0,75,Clouds,May,Tuesday,18
,295.06,0.0,0.0,75,Clouds,May,Tuesday,19
,294.51,0.0,0.0,75,Clouds,May,Tuesday,20
,292.22,0.0,0.0,75,Clouds,May,Tuesday,21
,290.6,0.0,0.0,20,Clouds,May,Tuesday,22
,289.9,0.0,0.0,1,Clear,May,Tuesday,23
,289.5,0.0,0.0,20,Clouds,June,Wednesday,0
,289.48,0.0,0.0,20,Clouds,June,Wednesday,1
,289.42,0.0,0.0,20,Clouds,June,Wednesday,2
,289.01,0.0,0.0,1,Clear,June,Wednesday,3
,288.47,0.0,0.0,1,Clear,June,Wednesday,4
,287.49,0.0,0.0,20,Clouds,June,Wednesday,5
,287.13,0.0,0.0,20,Clouds,June,Wednesday,6
,287.8,0.0,0.0,20,Clouds,June,Wednesday,7
,288.54,0.0,0.0,40,Clouds,June,Wednesday,8
,289.06,0.0,0.0,90,Clouds,June,Wednesday,10
,289.06,0.0,0.0,90,Clouds,June,Wednesday,10
,289.67,0.0,0.0,90,Rain,June,Wednesday,11
,289.63,0.0,0.0,90,Clouds,June,Wednesday,12
,290.11,0.0,0.0,90,Clouds,June,Wednesday,14
,290.06,0.0,0.0,90,Clouds,June,Wednesday,14
,290.71,0.0,0.0,90,Clouds,June,Wednesday,15
,290.68,0.0,0.0,75,Clouds,June,Wednesday,16
,290.89,0.0,0.0,90,Clouds,June,Wednesday,18
,290.57,0.0,0.0,90,Clouds,June,Wednesday,18
,290.51,0.0,0.0,90,Clouds,June,Wednesday,19
,290.05,0.0,0.0,75,Clouds,June,Wednesday,20
,288.77,0.0,0.0,40,Clouds,June,Wednesday,21
,288.38,0.0,0.0,75,Clouds,June,Wednesday,22
,288.28,0.0,0.0,75,Clouds,June,Wednesday,23
,288.15,0.0,0.0,75,Clouds,June,Thursday,0
,287.72,0.0,0.0,75,Clouds,June,Thursday,1
,287.36,0.0,0.0,90,Clouds,June,Thursday,2
,287.17,0.0,0.0,90,Clouds,June,Thursday,3
,286.69,0.0,0.0,75,Clouds,June,Thursday,4
,286.05,0.0,0.0,75,Clouds,June,Thursday,5
,285.71,0.0,0.0,75,Clouds,June,Thursday,6
,286.46,0.0,0.0,75,Clouds,June,Thursday,7
,287.2,0.0,0.0,40,Clouds,June,Thursday,8
,289.13,0.0,0.0,75,Clouds,June,Thursday,10
,289.14,0.0,0.0,75,Clouds,June,Thursday,10
,290.08,0.0,0.0,75,Clouds,June,Thursday,11
,291.12,0.0,0.0,40,Clouds,June,Thursday,12
,292.73,0.0,0.0,40,Clouds,June,Thursday,14
,293.25,0.0,0.0,75,Haze,June,Thursday,14
,294.42,0.0,0.0,40,Clouds,June,Thursday,15
,294.71,0.0,0.0,20,Clouds,June,Thursday,16
